1301437147	20260428	202604	2026	2026.3233	ALBGOV	ALBANIA	ALB					GOV													0	057	057	05	1	8.0	4	1	4	4.64646464646464	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	0								1	United States	US	US		39.828175	-98.5795	US	20260428161500	https://www.gazetaexpress.com/en/Edi-Rama-reaches-6-billion-euro-agreement-with-the-US-for-American-gas/
1301437148	20260428	202604	2026	2026.3233	ARE	ABU DHABI	ARE																		1	036	036	03	1	4.0	10	1	10	-1.76991150442478	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20260428161500	https://chimpreports.com/uae-announces-exit-from-opec/
1301437149	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	015	015	01	1	0.0	8	1	8	-1.69491525423729	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20260428161500	https://www.theweek.in/news/middle-east/2026/04/28/is-uae-leaving-opec-because-of-saudi-arabia-twin-pillars-of-gulf-hegemony-seek-divergent-policies.html
1301437150	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	015	015	01	1	0.0	2	1	2	-1.69491525423729	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20260428161500	https://www.theweek.in/news/middle-east/2026/04/28/is-uae-leaving-opec-because-of-saudi-arabia-twin-pillars-of-gulf-hegemony-seek-divergent-policies.html
1301437151	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	036	036	03	1	4.0	6	1	6	-1.69491525423729	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20260428161500	https://www.theweek.in/news/middle-east/2026/04/28/is-uae-leaving-opec-because-of-saudi-arabia-twin-pillars-of-gulf-hegemony-seek-divergent-policies.html
1301437152	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Mukalla, ?a?ramawt, Yemen	YM	YM04	145013	14.5425	49.1242	-3183737	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20260428161500	https://www.theweek.in/news/middle-east/2026/04/28/is-uae-leaving-opec-because-of-saudi-arabia-twin-pillars-of-gulf-hegemony-seek-divergent-policies.html
1301437153	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Mukalla, ?a?ramawt, Yemen	YM	YM04	145013	14.5425	49.1242	-3183737	4	Mukalla, ?a?ramawt, Yemen	YM	YM04	145013	14.5425	49.1242	-3183737	20260428161500	https://www.theweek.in/news/middle-east/2026/04/28/is-uae-leaving-opec-because-of-saudi-arabia-twin-pillars-of-gulf-hegemony-seek-divergent-policies.html
1301437154	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	043	043	04	1	2.8	10	1	10	-0.97799511002445	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260428161500	https://www.castanetkamloops.net/news/Business/611379/United-Arab-Emirates-says-it-will-leave-OPEC-effective-May-1
1301437155	20260428	202604	2026	2026.3233	ARE	UNITED ARAB EMIRATES	ARE								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	0874	087	08	2	10.0	10	1	10	-0.55555555555556	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	149629	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	149629	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	149629	25.1164	56.3414	-782158	20260428161500	https://www.standardmedia.co.ke/world/article/2001546497/uae-pulls-out-of-opec-oil-cartels-citing-national-interests
1301437156	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS																		0	010	010	01	1	0.0	4	1	4	-1.07430617726052	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20260428161500	https://openthemagazine.com/branding-marketing-and-advertising/godrej-tries-a-reset-d%C3%A9j%C3%A0-vu-follows
1301437157	20260428	202604	2026	2026.3233	AUS	MELBOURNE	AUS																		1	084	084	08	2	7.0	4	1	4	0	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260428161500	https://targetednews.com/pr_disp.php?pr_id=9592393
1301437158	20260428	202604	2026	2026.3233	AUS	MELBOURNE	AUS																		1	084	084	08	2	7.0	6	1	6	0	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								1	Iran	IR	IR		32	53	IR	20260428161500	https://targetednews.com/pr_disp.php?pr_id=9592393
1301437159	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS																		1	181	181	18	4	-9.0	2	1	2	-5.93047034764826	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	0								4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20260428161500	https://www.dailystar.co.uk/news/police-reduce-resources-search-abducted-37082353
1301437160	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS								COP	POLICE						COP			1	181	181	18	4	-9.0	2	1	2	-5.93047034764826	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20260428161500	https://www.dailystar.co.uk/news/police-reduce-resources-search-abducted-37082353
1301437161	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	4	1	4	-1.8939393939394	4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	20260428161500	https://www.lbc.co.uk/article/2a723b7448de4ab18d0529c1681ea484-5HjdYNc_2/
1301437162	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS								GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	4	1	4	-1.8939393939394	4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260428161500	https://www.lbc.co.uk/article/2a723b7448de4ab18d0529c1681ea484-5HjdYNc_2/
1301437163	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS								bre	BRETON			bre						0	010	010	01	1	0.0	1	1	1	0.6631299734748	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260428161500	https://www.saltwire.com/cape-breton/cape-breton-regional-police-will-investigate-sydport-land-sale-mayor
1301437164	20260428	202604	2026	2026.3233	AUS	AUSTRALIA	AUS								bre	BRETON			bre						0	010	010	01	1	0.0	1	1	1	0.6631299734748	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20260428161500	https://www.saltwire.com/cape-breton/cape-breton-regional-police-will-investigate-sydport-land-sale-mayor
1301437165	20260428	202604	2026	2026.3233	AUT	VIENNA	AUT								MED	MEDIA						MED			0	043	043	04	1	2.8	10	1	10	-1.78326474622771	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260428161500	https://www.9news.com.au/world/united-arab-emirates-says-it-will-leave-opec-effective-may-1/751ca99c-67d3-4d31-943c-4453a656d5e2
1301437166	20260428	202604	2026	2026.3233	AZE	AZERBAIJAN	AZE																		1	050	050	05	1	3.5	5	1	5	3.59281437125748	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180054.html
1301437167	20260428	202604	2026	2026.3233	AZE	AZERBAIJAN	AZE								EUR	EUROPE	EUR								0	061	061	06	2	6.4	4	1	4	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437168	20260428	202604	2026	2026.3233	AZE	AZERBAIJAN	AZE								EUR	EUROPE	EUR								0	061	061	06	2	6.4	6	1	6	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437169	20260428	202604	2026	2026.3233	AZEGOV	ILHAM ALIYEV	AZE					GOV			AZEGOV	AZERBAIJAN	AZE					GOV			1	046	046	04	1	7.0	20	1	10	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437170	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZE	CZECH	CZE								1	040	040	04	1	1.0	2	1	2	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437171	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZE	CZECH	CZE								1	040	040	04	1	1.0	2	1	2	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437172	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZE	CZECH	CZE								1	046	046	04	1	7.0	2	1	2	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437173	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZE	CZECH	CZE								1	046	046	04	1	7.0	2	1	2	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437174	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZEGOV	CZECH	CZE					GOV			1	040	040	04	1	1.0	6	1	6	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437175	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			CZEGOV	CZECH	CZE					GOV			1	046	046	04	1	7.0	6	1	6	1.38888888888889	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180029.html
1301437176	20260428	202604	2026	2026.3233	AZEGOV	AZERBAIJAN	AZE					GOV			GOV	MINIST OF STATE						GOV			1	043	043	04	1	2.8	5	1	5	3.59281437125748	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260428161500	https://www.trend.az/azerbaijan/politics/4180054.html
1301437177	20260428	202604	2026	2026.3233	BGD	BANGLADESH	BGD																		0	043	043	04	1	2.8	1	1	1	-3.50734094616639	4	Haringhata, West Bengal, India	IN	IN28	70293	22.95	88.5667	-2097205	0								4	Haringhata, West Bengal, India	IN	IN28	70293	22.95	88.5667	-2097205	20260428161500	https://timesofindia.indiatimes.com/india/when-you-clean-your-house-few-glasses-break-subrata-thakurs-sir-defence-in-matua-heartland/articleshow/130584393.cms
1301437178	20260428	202604	2026	2026.3233	BGD	BANGLADESH	BGD																		0	043	043	04	1	2.8	7	1	7	-3.50734094616639	4	Orakandi, Dhaka, Bangladesh	BG	BG81	5781	23.18	89.8147	10821225	0								4	Orakandi, Dhaka, Bangladesh	BG	BG81	5781	23.18	89.8147	10821225	20260428161500	https://timesofindia.indiatimes.com/india/when-you-clean-your-house-few-glasses-break-subrata-thakurs-sir-defence-in-matua-heartland/articleshow/130584393.cms
1301437179	20260428	202604	2026	2026.3233	BGD	BANGLADESH	BGD																		0	110	110	11	3	-2.0	1	1	1	-3.50734094616639	4	Bongaon, West Bengal, India	IN	IN28	70293	23.0667	88.8167	-2090183	0								4	Bongaon, West Bengal, India	IN	IN28	70293	23.0667	88.8167	-2090183	20260428161500	https://timesofindia.indiatimes.com/india/when-you-clean-your-house-few-glasses-break-subrata-thakurs-sir-defence-in-matua-heartland/articleshow/130584393.cms
1301437180	20260428	202604	2026	2026.3233	BGD	BANGLADESH	BGD																		0	110	110	11	3	-2.0	1	1	1	-3.50734094616639	4	Thakurbari, Rangpur, Bangladesh	BG	BG87	5818	25.6452	89.3598	-2736698	0								4	Bongaon, West Bengal, India	IN	IN28	70293	23.0667	88.8167	-2090183	20260428161500	https://timesofindia.indiatimes.com/india/when-you-clean-your-house-few-glasses-break-subrata-thakurs-sir-defence-in-matua-heartland/articleshow/130584393.cms
1301437181	20260428	202604	2026	2026.3233	BGD	BANGLADESH	BGD																		0	110	110	11	3	-2.0	2	1	2	-3.50734094616639	4	Thakurbari, Rangpur, Bangladesh	BG	BG87	5818	25.6452	89.3598	-2736698	0								4	Gaighata, Rangpur, Bangladesh	BG	BG87	5816	26.2867	88.5616	10605400	20260428161500	https://timesofindia.indiatimes.com/india/when-you-clean-your-house-few-glasses-break-subrata-thakurs-sir-defence-in-matua-heartland/articleshow/130584393.cms
1301437182	20260428	202604	2026	2026.3233	BHS	BAHAMIAN	BHS																		0	100	100	10	3	-5.0	5	1	5	-1.10323089046493	1	Bahamas, The	BF	BF		24	-76	BF	0								1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/facing-reality-the-great-bahamian-masquerade-a-nation-selling-its-soul-for-a-foreign-accent/
1301437183	20260428	202604	2026	2026.3233	BHS	BAHAMA	BHS								BHSJUD	BAHAMA	BHS					JUD			1	020	020	02	1	3.0	2	1	2	-8.10810810810811	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/man-faces-court-accused-of-raping-26-year-old-woman/
1301437184	20260428	202604	2026	2026.3233	BHS	BAHAMA	BHS								BHSJUD	BAHAMA	BHS					JUD			1	1821	182	18	4	-9.0	2	1	2	-8.10810810810811	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/man-faces-court-accused-of-raping-26-year-old-woman/
1301437185	20260428	202604	2026	2026.3233	BHS	BAHAMIAN	BHS								CVL	TOURIST						CVL			0	040	040	04	1	1.0	10	1	10	-1.10323089046493	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/facing-reality-the-great-bahamian-masquerade-a-nation-selling-its-soul-for-a-foreign-accent/
1301437186	20260428	202604	2026	2026.3233	BHS	BAHAMA	BHS								JUD	MAGISTRATE						JUD			1	020	020	02	1	3.0	2	1	2	-8.10810810810811	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/man-faces-court-accused-of-raping-26-year-old-woman/
1301437187	20260428	202604	2026	2026.3233	BHS	BAHAMA	BHS								JUD	MAGISTRATE						JUD			1	1821	182	18	4	-9.0	2	1	2	-8.10810810810811	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260428161500	https://www.tribune242.com/news/2026/apr/28/man-faces-court-accused-of-raping-26-year-old-woman/
1301437188	20260428	202604	2026	2026.3233	BUS	BANK						BUS													1	043	043	04	1	2.8	10	1	10	3.80434782608695	3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	0								3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	20260428161500	https://bartlesvilleradio.com/pages/news/492602026/grilled-lunch-fundraiser-planned-may-1-for-arvest-million-meals
1301437189	20260428	202604	2026	2026.3233	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	10	1	10	10.1522842639594	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20260428161500	https://vietnamnews.vn/life-style/1780396/vietnamese-entrepreneur-crowned-miss-global-business-innovation-2026.html
1301437190	20260428	202604	2026	2026.3233	BUS	COMPANY						BUS													0	057	057	05	1	8.0	5	1	5	2.6634382566586	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20260428161500	https://vietnamnews.vn/society/1780388/bayer-s-strongest-ever-pharma-portfolio-and-promising-pipeline-drive-future-growth.html
1301437191	20260428	202604	2026	2026.3233	BUS	BANK						BUS													1	071	071	07	2	7.4	10	1	10	3.80434782608695	3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	0								3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	20260428161500	https://bartlesvilleradio.com/pages/news/492602026/grilled-lunch-fundraiser-planned-may-1-for-arvest-million-meals
1301437192	20260428	202604	2026	2026.3233	BUS	AIRWAY						BUS													1	090	090	09	2	-2.0	10	1	10	3.66269165247018	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260428161500	https://news.wisc.edu/uw-madisons-reach-throughout-wisconsin-adds-up-to-38-9-billion-a-year/
1301437193	20260428	202604	2026	2026.3233	BUS	COMPANY						BUS													0	1722	172	17	4	-5.0	10	1	10	-5.24412296564195	4	La Loche, Saskatchewan, Canada	CA	CA11	154724	56.4833	-109.433	-567639	0								4	La Loche, Saskatchewan, Canada	CA	CA11	154724	56.4833	-109.433	-567639	20260428161500	https://fortune.com/2026/04/28/sam-altman-apologizes-to-canadian-town-openai-failed-to-alert-police-about-mass-shooter/
1301437194	20260428	202604	2026	2026.3233	BUS	INDUSTRY						BUS			AFG	AFGHAN	AFG								0	0874	087	08	2	10.0	5	1	5	0.54545454545455	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260428161500	https://www.aol.co.uk/articles/uk-tells-afghans-promised-sanctuary-153106991.html
1301437195	20260428	202604	2026	2026.3233	BUS	INDUSTRY						BUS			AFG	AFGHAN	AFG								0	0874	087	08	2	10.0	5	1	5	0.54545454545455	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20260428161500	https://www.aol.co.uk/articles/uk-tells-afghans-promised-sanctuary-153106991.html
1301437196	20260428	202604	2026	2026.3233	BUS	INDUSTRY						BUS			AFG	AFGHAN	AFG								0	110	110	11	3	-2.0	10	1	10	0.54545454545455	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260428161500	https://www.aol.co.uk/articles/uk-tells-afghans-promised-sanctuary-153106991.html
1301437197	20260428	202604	2026	2026.3233	BUS	COMPANIES						BUS			CHN	CHINA	CHN								1	173	173	17	4	-5.0	10	1	10	4.81366459627329	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20260428161500	https://www.globaltimes.cn/page/202604/1360012.shtml
1301437198	20260428	202604	2026	2026.3233	BUS	COMPANIES						BUS			CHN	CHINA	CHN								1	173	173	17	4	-5.0	10	1	10	4.81366459627329	4	Zhengzhou, Henan, China	CH	CH09	13099	34.7578	113.649	-1938815	4	Henan, Henan, China	CH	CH09	13111	33.415	112.422	10521711	4	Zhengzhou, Henan, China	CH	CH09	13099	34.7578	113.649	-1938815	20260428161500	https://www.globaltimes.cn/page/202604/1360012.shtml
1301437199	20260428	202604	2026	2026.3233	BUS	BUSINESS						BUS			COP	DEPUTIES						COP			1	110	110	11	3	-2.0	3	1	3	0	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260428161500	https://jerseyeveningpost.com/news/2026/04/28/constable-race-in-town-adds-fifth-runner/
1301437200	20260428	202604	2026	2026.3233	BUS	BANK						BUS			COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-7.12328767123288	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20260428161500	https://www.hindustantimes.com/cities/mumbai-news/man-held-for-duping-senior-executive-of-rs-60-lakh-on-cryptocurrency-investment-pretext-101777391548659.html
1301437201	20260428	202604	2026	2026.3233	BUS	BUSINESS						BUS			CVL	ENGINEER						CVL			1	060	060	06	2	6.0	5	1	5	0.45045045045045	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260428161500	https://fortune.com/2026/04/28/ceo-of-customers-bank-sam-sidhu-ai-clone-lead-earnings-call-mark-zuckerberg-building-digital-twin/
1301437202	20260428	202604	2026	2026.3233	BUS	BUSINESS						BUS			CVL	VILLAGE						CVL			1	070	070	07	2	7.0	8	1	8	2.58519388954171	3	Morrisville, Vermont, United States	US	USVT	VT015	44.5617	-72.5984	1458547	3	Morrisville, Vermont, United States	US	USVT	VT015	44.5617	-72.5984	1458547	3	Morrisville, Vermont, United States	US	USVT	VT015	44.5617	-72.5984	1458547	20260428161500	https://www.sevendaysvt.com/home-design/interiordesign/moss-home-goods-brings-decor-and-a-retail-renaissance-to-morrisville/
1301437203	20260428	202604	2026	2026.3233	BUS	INDUSTRY						BUS			EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	8	1	8	3.88936905790838	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260428161500	https://www.mondaq.com:443/unitedstates/trade-secrets/1778072/california-labor-code-2870-employee-invention-ownership-guide
1301437204	20260428	202604	2026	2026.3233	BUS	COMPANY						BUS			EDU	COLLEGE						EDU			1	111	111	11	3	-2.0	10	1	10	3.36391437308869	0								0								0								20260428161500	https://www.retaildive.com/news/williams-sonoma-relaunches-dormify-college-decor-brand/818595/
1301437205	20260428	202604	2026	2026.3233	BUS	COMPANIES						BUS			ESP	SPAIN	ESP								1	036	036	03	1	4.0	5	1	5	5.76923076923077	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260428161500	https://internationalsupermarketnews.com/anuga-select-iberica-the-great-meeting-point-where-the-foods-of-the-future-come-together-in-madrid/
1301437206	20260428	202604	2026	2026.3233	BUS	COMPANIES						BUS			GOV	AUTHORITIES						GOV			0	020	020	02	1	3.0	3	1	3	-5.24412296564195	4	La Loche, Saskatchewan, Canada	CA	CA11	154724	56.4833	-109.433	-567639	4	La Loche, Saskatchewan, Canada	CA	CA11	154724	56.4833	-109.433	-567639	4	La Loche, Saskatchewan, Canada	CA	CA11	154724	56.4833	-109.433	-567639	20260428161500	https://fortune.com/2026/04/28/sam-altman-apologizes-to-canadian-town-openai-failed-to-alert-police-about-mass-shooter/
1301437207	20260428	202604	2026	2026.3233	BUS	LANDLORD						BUS			GOV	CHANCELLOR						GOV			1	020	020	02	1	3.0	10	1	10	-6.06060606060606	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260428161500	https://www.lbc.co.uk/article/rachel-reeves-considering-rent-freeze-5HjdYNY_2/
